P1.CD4	P4.CD4	P5.CD4	P6.CD4	P7.CD4	C3.CD4	C4.CD4	C5.CD4	C6.CD4	C7.CD4	C8.CD4	P8.CD4	P9.CD4	P10.CD4	P11.CD4	P16.CD4	P12.CD4	P15.CD4	P13.CD4	P14.CD4	P17.CD4	C10.CD4	C11.CD4	C9.CD4	P18.CD4	P19.CD4	P20.CD4	P21.CD4	P22.CD4	P31.CD4	P30.CD4	C14.CD4	C15.CD4	C12.CD4	C16.CD4	C13.CD4	P24.CD4	P37.CD4	P27.CD4	P29.CD4	P28.CD4	P25.CD4	P34.CD4	P33.CD4	P32.CD4	P36.CD4	P39.CD4	P40.CD4	P38.CD4	P35.CD4	P26.CD4	P23.CD4	P41.CD4	P45.CD4	C17.CD4	P44.CD4	C19.CD4	P42.CD4	C18.CD4	C007G.CD4	C013G.CD4	C014G.CD4	P46.CD4	C22.CD4	C23.CD4	C24.CD4	C25.CD4	C26.CD4	C21.CD4	P47.CD4	P48.CD4	P49.CD4	P52.CD4	P53.CD4	WHT7559.CD4	WHT7645.CD4
PRKX-AS1	0	1.67492533702596	0	1.0992720821451	2.1248030883222	0	7.15078095280807	14.8354424992064	0	3.59010949272659	7.28269295248581	67.3636098157053	27.3457763268208	32.2124410423533	18.9981449160187	19.3335279635673	89.3959405594887	46.3144916812873	0	40.4419738253879	10.6900780816961	17.1014873754194	11.5796274294527	17.2429235646122	44.3469480620646	29.4885660186492	33.0626063197174	28.2230036087566	36.4610891156539	68.8759848619623	55.502755211683	58.3364580460747	40.2911048619344	73.8454950085427	42.3384113748683	70.1791450757093	132.934945380714	51.5465867573744	217.543198569981	124.669250475101	134.843386374618	114.773604774989	184.428820255152	77.1032713143101	148.608771711213	89.1058442274282	121.785683634866	166.480514126865	139.513687624394	98.1209604068459	179.487536798547	119.925290016466	144.497455785643	134.600149688824	70.4930696223904	32.1961994745909	21.5457033727302	132.489975696085	35.9038157212921	31.793802466669	29.5781067219285	31.3907441831776	21.2218885043258	26.4167581936504	10.2666407578167	16.7799419787742	23.544845957399	24.5420606579005	34.7043454105003	12.9797068821565	19.7692266906636	34.5073049656945	47.9437288078611	9.42363092174264	48.7788145903296	41.6301584029356
PRPS1	12772.5423855263	4700.77571532505	5165.9551040296	4421.97622175835	6556.17723282401	5900.09576871913	6050.10521607305	3950.78848218568	4743.25600874497	4921.39508529026	4522.09003269037	1715.48912955656	1543.3328877376	2764.15019637058	1992.61019088189	1962.80883990216	1688.00760674371	2062.67784553431	2762.46015563568	2012.02762544473	2413.38350249284	2553.35319523717	2603.26092352614	2544.54189060931	2526.39842065457	2219.07332010215	1761.00780286318	2569.96654360081	2147.99278323653	1588.04586868834	1291.10868811787	1663.81583459622	1732.95136916858	1557.49140744973	1450.9830636667	1667.20779031402	1779.14694453763	1746.79016276117	1502.29899561189	1348.34680471695	2326.64549413517	1662.79401494952	1645.89095585495	1709.19567654532	1587.84133526433	1888.57416208016	1914.83799065393	1795.32430280998	1856.5819377672	1677.43077557028	1291.91423044085	1580.7902309152	1602.13892714175	1900.39300886016	1613.36091868369	2082.4370960322	1978.06591159845	1644.54610699099	1293.29522412	1919.70293110163	1916.43927441854	1996.22660280219	1862.15516670619	1801.09840395459	1224.16850255503	1763.65668876151	2003.21656771734	1753.03202266418	1781.87941579306	1702.5622965132	1681.54092890672	1802.78196087807	1538.44570152046	1521.49302115272	1485.12359030867	1978.87591192799
PRPS2	1909.22696106569	1307.3162560498	1442.95598917151	1608.3883106792	1579.50145043871	1588.34384913097	1406.389872361	1812.80455460193	1740.88584433305	1240.71856077004	1249.08396047375	1283.42589931115	840.567703443304	536.693892376622	952.901551185229	358.844357038089	911.707808021713	870.539778477351	611.848080259151	1080.22457856839	898.036495981281	796.952685705071	1063.15429857203	1149.98520685377	825.207527157726	868.576263835268	657.93763122983	974.20068725348	662.027635288244	546.299572266423	576.708938922616	577.224376462534	740.386900664583	686.099807989793	640.277897190353	735.299885982723	387.827139449234	634.205879403185	458.540016824898	389.63905361441	404.372192437948	523.317939796528	449.936001581677	706.209902580156	687.641799963534	668.956070972388	528.406637112407	636.073278621995	499.041195515031	648.881004955251	483.978744785519	567.613617152212	656.423336981385	537.309832198789	732.265404179927	700.104126701939	656.206076335688	505.086904541466	592.272417020177	907.212256256547	709.99503380723	759.02392855621	700.338285778598	655.082302958048	718.319402819173	843.158160188521	919.613937483611	763.942760104516	701.484059490811	893.128287870259	733.612921583603	576.834942078365	813.751808277034	725.872999707019	541.607177211517	837.33450726259
PRRG3	262.321843624218	160.473210261247	177.164218939301	187.636487678059	174.755424627719	149.699043602629	187.624036040404	167.90991468046	98.6711328165587	221.9584649698	217.895272899102	209.738490853566	171.301158854381	155.086771946914	209.702925998868	257.126315566193	902.872286729762	360.50825369879	430.656958171046	384.910194432912	122.939285071237	120.754059995017	119.046483902513	81.0595726058502	131.522771067777	109.386410599273	143.181660048745	136.767452756022	167.811121391778	366.133826835175	344.359432884941	289.936092109646	276.906929726589	274.378811644329	258.12490275017	271.849334599508	278.790015645175	253.883500164072	314.088861157567	361.132606938188	229.14890890822	305.362049700528	252.841958664928	238.699268874111	256.028993998003	235.71153155666	267.724184971339	238.298959101906	276.097034388602	243.359554773356	372.603081759423	289.572064059048	225.263578265671	460.247716918271	245.162917482461	146.077428759504	178.190799723878	251.712921706069	268.334183347957	1724.37350396761	2332.10857651311	1569.69020756334	1861.01575823448	1192.63448924499	962.203753165525	1353.60545415175	1471.2018277334	2097.20274367363	2098.36834104566	1959.579007023	1972.03806201245	2733.52973505574	1393.2075881228	1181.18452717357	1554.98358662036	1770.9925812027
PSMD10	2600.29128272115	1593.41140088738	1483.20337148844	1923.2393384717	2093.01824596445	1619.38971752792	1492.29023494221	1296.45928014794	1572.82865258041	1462.55860031156	1236.12177692501	772.908145123405	592.013905993096	604.720908886071	670.152895278064	287.19407755858	578.354978795731	629.202134022956	747.061232490505	665.947044647348	714.249637205844	575.877536760091	718.744958420328	654.707437383915	577.832028691535	599.549725517859	745.44964550657	710.475573363499	577.049745393692	346.119192945184	381.72358349726	348.649799706298	501.235926099918	378.924196673253	402.081300050597	441.374666043095	356.806676601552	422.785965458235	338.655566713718	416.842417163047	360.903448202032	401.188642724735	327.103544388733	499.354337571206	438.420193109048	415.934987165541	434.825485247704	472.471170699271	311.001436763453	519.771644372394	375.715834093273	334.752501557359	478.846826615498	459.245165464509	463.99584933078	665.91783739503	434.284205576793	452.397422660521	355.551303681221	379.078454282987	427.553336677543	329.918089040017	447.283992260199	487.657755873868	415.75296882449	448.470067471068	555.981454695373	528.951093819108	487.607253869647	523.54292173273	500.432216697323	604.08085463101	573.572400969923	464.637368802349	431.545399645268	450.323559501502
PUDP	657.767530203072	395.982938781915	439.866120493072	504.055254271901	461.125868565706	652.221765894974	654.523689824537	949.23325322103	585.320741836495	679.594908088905	457.456527827587	539.240615191694	428.295897568839	551.617691068403	493.209759562333	506.069566502855	490.144804754196	469.820808613358	242.857924794776	260.80105268298	442.895457871378	486.486242841008	489.118914928603	329.145326298548	484.382413220514	433.968744575485	441.580713353801	463.647454574572	481.334185508437	218.607324135976	201.943733763266	300.526487749522	328.335212747564	213.489589480808	253.538836204442	230.875765750999	534.704868975492	586.682263788662	390.08547098046	268.825590492839	331.672864520146	321.425407391098	272.589404721343	445.38384463543	356.519499299557	403.929299544088	359.631028051891	360.130992089335	332.595727567122	385.426129013285	261.396884720798	262.065924032237	241.527448532469	315.382483491979	252.30538945171	376.663482985795	444.998655182861	311.474711907456	421.480911260247	330.965578047703	549.276293656334	342.214272892635	246.447749768432	517.269590560791	484.16101605229	266.014595344531	525.073052703189	537.875168503874	282.77572418697	313.444316552492	506.370950796301	688.78808137492	306.948299436839	289.206441925241	486.479048171766	356.951557793288
RAB33A	630.599706354284	186.148451051554	291.695197002517	295.590013002474	305.469532507573	516.885981272163	469.371202409816	410.119706780786	386.470061423643	316.581044811195	192.211905046714	62.8832284962566	54.3826190854283	285.607792441822	121.691883271608	326.516836081027	34.3329621578608	55.6025589435633	74.7578267123195	44.1854640049283	168.568222275767	238.389219165855	161.555842477995	236.273674995918	121.480219521613	139.007762634931	110.881544599249	168.762526710116	142.370497139005	67.2930390816765	44.9507044291852	63.8526243810226	71.9581209093113	62.8174554239268	78.8564434935792	114.33456142377	65.7998961861592	79.5328283986428	78.4476436795501	54.2765377676281	110.990649069413	39.6946587051512	68.6057330065961	98.1617447267759	70.4142531235807	62.0187749405847	51.0214818429556	71.4287420841414	76.7525217912006	74.6422989389348	65.7707285649404	70.2291840865704	77.0004594870363	55.1666889978432	84.1429403324709	234.781532646575	172.581943570793	48.0444297242289	65.8693229717398	102.675837756445	76.341546960101	108.497389785633	110.024630876758	115.663402390252	171.268266609258	123.460969007462	90.1089026499623	124.730246323349	150.389289280139	107.302310937531	123.333355354965	108.621505104489	93.6614861714537	103.868201654531	65.0141965897087	49.6069110186955
RAB39B	525.983398343674	592.36281805116	599.221958657576	455.402248080427	642.886243731559	649.461546722408	865.71178592047	669.764962244107	740.8212236437	535.309144396708	594.967760949751	502.433418792259	506.150784393718	397.719795720326	310.744566521437	354.305894877361	362.269946359677	346.84562891774	557.535138343236	480.831340705965	423.87080463166	411.708099705042	286.536007194547	446.970085958659	418.111505590934	485.052109942074	485.436744289428	466.075149474945	428.539474260541	250.07006856312	198.923663278029	263.484689381849	311.724827141125	292.020054367693	271.65285131689	282.156677000805	220.648648713257	269.002748236332	216.594159645854	326.792599671421	256.624097042259	283.398540807009	223.980421095674	310.615604246432	245.052106328871	183.166604272159	248.001649054726	345.068470669144	168.982473007591	230.274336960165	227.212780098718	329.43529917067	296.867762066825	294.005957725289	438.563878908617	395.472638168036	294.485306282929	267.303705058145	307.481141579502	393.417208856859	368.730463153569	315.673344933732	367.092507271899	302.796688253595	263.086958861369	362.177874713521	461.195910122366	317.889144806323	334.051730783802	539.677478878079	421.221361501664	448.941646817757	295.916440789012	361.891990036991	408.455054585437	380.509988595452
RAB9A	2011.47025937655	811.367160730929	1017.70720363315	1001.93986158616	1448.381688661	958.356748832036	802.636413498257	784.926618028982	1151.02831223872	870.974902348411	967.154558820536	469.384662277399	363.600349209998	614.912542970456	536.771907016274	399.999162325831	832.457516239369	409.539275236839	678.398447720577	550.271127552082	557.201525405302	527.947876510081	390.361845680156	363.073537190294	607.315026280744	483.13613132863	467.286464241643	520.79619643446	563.696897095545	441.213346149695	333.031684354842	459.124858079018	315.074621184186	290.843714967347	268.061711902353	326.993639024625	299.65107609461	261.06011795249	304.737787426758	355.353590716645	302.883378580884	371.933938831821	487.611463035503	462.374682496785	268.934458437982	354.154736153724	416.910296836759	372.684274701212	298.285474778962	332.308538888945	305.416119912541	347.287370024541	198.04497051547	399.678054262629	321.110629190357	457.889499587459	314.221816505859	358.881689357479	249.293897442299	269.209956548024	388.825854550005	319.52315050296	372.065438503441	401.753704309006	370.647704493565	481.888716683049	365.698892328328	317.587520999693	385.282742523267	368.702265369765	218.580349256557	432.285899357093	357.65402216382	436.258001102848	438.545936502843	588.431786154838
RAP2C	1103.3117338879	2291.04566187477	1820.0293704831	2218.86490593964	2388.84738672716	1624.31797747908	1414.81377802039	2110.24097731168	2092.27771204569	1885.90573486009	1677.05950185198	3252.92839768481	1737.04066667504	1672.59103114259	2918.33587343186	1892.67212067912	5803.87933220783	2721.18837714287	3044.39191449731	2650.48978534604	1456.52137434363	1409.08402647328	1357.17411228221	1264.57406468816	1962.41738322934	1714.53194291939	1925.05176345253	1423.88521849446	1549.27014228147	1018.69366464678	1003.41795251012	1457.60442673732	1298.25679669099	1082.53950759118	1127.69256563096	1272.31556737767	1077.53496657691	1266.34418616525	1227.91301497167	1476.71594244152	1062.88558524886	1419.43383241968	1341.43967389732	1629.63032321499	1160.47181193707	1306.05148983942	1443.49760481	1596.17928576455	1062.48415183115	1239.3895822344	1053.79461017479	917.735923194596	882.58080408991	1878.28326250127	1160.96026518749	1615.62226346285	1006.69850945721	1361.42787533437	954.758005949453	1476.93495487127	1607.284102793	1362.09395976015	1483.47588813042	1555.59384456516	1609.59277794155	1509.51627592702	1364.61877815602	1363.0496836973	1268.91203654636	1395.06119690284	1412.00081567266	2014.13148618146	1964.4861674078	1454.31897245424	1928.50489213409	2593.88687966103
RAP2C-AS1	55.343837436684	102.812094631356	80.2210571624454	125.560882859332	139.40834572757	88.9726508999283	119.356117444697	87.8388786967305	95.3208384434435	120.304019097558	117.151375333586	216.712540693856	250.977912251299	183.031026644334	232.322497372659	105.382695890905	422.108099639251	294.721691853652	489.487344923924	274.603825417948	89.3885184563612	93.6982377394426	127.589874698861	105.697882836728	165.361381734183	130.508875885164	139.16996372324	108.084263285529	184.310998035366	297.193894562493	389.563993265402	312.986653756215	377.075604315015	295.086186896888	220.234085569195	277.774677651572	366.912966097107	289.613761228395	273.729578038748	359.39454644949	288.427960538364	389.333233477183	302.004385654805	288.670897718919	263.034157069261	272.370907692548	281.468686795351	301.999353859703	268.875215320824	279.08351716439	304.101058328242	321.704363641095	255.304698989072	398.256608794838	273.794540487188	223.222319008651	185.002380293221	270.435621150199	277.451276616882	172.348342097737	151.466155148408	156.715840207202	188.654295376327	183.717877024587	165.800482362725	200.372467816464	177.726397051242	146.25387673043	145.64449437965	164.866541032093	181.740438706299	167.977799899249	199.953082368659	213.364686108289	208.946954304084	214.243600811302
RBBP7	8321.3017663299	5149.23736543005	5948.30927286022	5596.85754230724	6553.70578062916	6044.39559024025	4980.84852833175	5264.53443733965	5979.09830322634	5725.22644013469	5420.37763514099	2853.62616109965	2320.91877710769	1896.29249772633	2798.60776769782	1412.06722360329	3086.31689469866	2455.48292487043	3297.77940992029	2602.89212742698	2992.7334904005	3176.50478633035	3031.44155758851	3449.95246557598	3080.31404002271	2677.65483548931	2661.31979476061	2802.35314603984	2639.88859505909	1807.08861926478	1736.9686614046	2476.6062356472	2016.33296481765	1919.02959355627	1994.45946440859	2063.08565374043	2072.861127334	2124.74835887834	1896.82299177604	1843.87240380887	1539.7722133271	1884.03125198185	1712.42843305963	2330.48970887117	1937.66456663809	2071.76657155377	2151.91785012516	2067.78906339914	1666.39703151522	2179.91404639741	1877.41914363819	1966.35340601121	2034.29753247251	1602.19629246229	2267.65452930072	2345.59985714738	2300.29753383972	2071.96394649505	1921.50124794958	2558.00866827279	2514.58149913002	2515.41090170447	1872.59585046089	2294.53596965301	2461.29475069484	2859.61257998687	2630.94839938068	2396.75603316765	2102.89548327942	2542.41076490681	2247.69382968044	2495.11734315324	2461.69203313942	2267.78957980691	2334.07548727995	2420.18900394646
